plot_id,mean_chm_actual,mean_chm_predicted,residual
2474,1.0179135593484774,1.117333,-0.09941949519406412
2475,0.7975881905040053,1.0874199,-0.28983167701155865
2476,1.5237314690383477,2.0493474,-0.5256159316269355
2477,1.3877282894736842,1.1540221,0.23370619188609876
2478,0.8269217238575717,1.220423,-0.393501259311984
2479,1.2083119983573152,1.1108546,0.09745737265541088
3731,0.49451730261503646,0.8673334,-0.3728161095553737
3732,0.11049097996729833,0.33027825,-0.21978726762753503
3733,0.31028256367522256,1.324733,-1.0144504551998996
3734,0.2690558375775311,0.95645744,-0.6874015985072162
3735,0.2885160454297208,1.2211806,-0.93266451277493
3737,1.5426440126599317,1.9331778,-0.39053381612882565
3738,0.9552586782463214,0.77977586,0.17548282032090634
3739,0.8992837072415162,1.275557,-0.3762733339266967
3740,0.13067673692215853,0.45301193,-0.32233519306670255
3741,1.1831171665584688,1.579603,-0.3964857902133818
2441,0.13826625531220843,0.7481669,-0.6099006634423692
2442,0.1266099885162346,0.5057584,-0.37914841621551587
2443,0.19932901027138045,0.5701423,-0.3708133184677858
2444,0.24637654408762105,1.299352,-1.0529755057399546
2445,1.477618134097676,0.604721,0.8728971243663832
2446,0.3630250967130808,0.8048397,-0.44181457394503076
1331,0.061842618413934125,0.57141274,-0.5095701237239748
1332,0.3462101124660184,0.8307019,-0.48449177514155606
1333,0.22777644246293138,2.289126,-2.0613494768791094
1334,0.3276961962196206,1.0733644,-0.745668180802169
1335,0.389127388946281,1.264501,-0.8753735866625447
1336,0.35985399603400164,0.6647519,-0.3048978912874705
1586,0.26969588356632057,1.1876285,-0.9179326240478152
1587,0.2586947623170515,0.7167976,-0.4581028279386858
1588,0.7578714151051188,0.62038416,0.13748725840116982
1589,3.699105572496045,0.76363045,2.935475122724164
1590,2.1046946087945573,1.2119566,0.8927379885781876
1591,2.34797688120742,1.3333825,1.0145943939103619
1592,0.8328546756589357,0.7291325,0.10372220219015515
1601,1.581654065650254,0.9587694,0.6228846846039588
1602,3.0319079386343106,1.2381437,1.7937642561544522
1603,0.368653441011236,1.1577197,-0.7890662903196356
1604,0.5694476735489677,0.95580196,-0.3863542902571846
1605,0.6228655284987714,2.987691,-2.364825397099373
1606,0.4952776570438078,1.0295306,-0.5342529873730013
1607,0.11980228206552276,0.7312566,-0.6114543221291183
2431,1.5160893006823764,1.8282081,-0.31211878819244054
2432,3.113374373890439,1.484255,1.6291194176450166
2433,2.5704987653269753,0.81007975,1.76041901192808
2434,4.729979226725454,2.2489586,2.4810206390789693
2435,0.7056680584551148,0.51238894,0.19327911382926033
2436,0.35445802398212617,0.4405807,-0.08612267188541228
2437,2.348452833063591,1.1027907,1.2456621197533493
2438,1.2671074627807217,0.7638236,0.5032838343551236
2439,0.36430508880728013,0.8674482,-0.5031431219089675
2440,0.9215394418906176,1.4168599,-0.495320423297981
3350,0.1993649352433178,1.7744036,-1.5750386368392018
3351,1.1310003669653894,1.5311542,-0.40015378876581176
3352,1.0369464251382192,4.5566115,-3.5196651127951304
3353,0.3030865721922973,1.2858918,-0.982805199124231
3354,0.10261315548058712,1.1971599,-1.0945467308795813
3360,0.6480530161451912,1.1958002,-0.5477471690583611
3361,0.6828873318737954,2.303863,-1.6209757166796714
3362,2.084696572328356,2.3923295,-0.30763288209364115
3363,0.2597924447091378,1.1983156,-0.9385231757132255
3364,0.1665709959292315,1.4782426,-1.3116716397976973
3022,0.8776274452228505,0.6008058,0.2768216261882741
3023,1.2787531517819817,0.63368,0.6450731657819206
3024,0.0617202679938844,0.95260507,-0.8908848006897399
3025,0.07508432427295839,0.6063407,-0.5312563820754608
3026,0.16289974893285047,0.570448,-0.407548232424724
3027,0.16403123981568657,0.5504631,-0.3864318405905024
3028,0.16317666213961315,0.3408012,-0.17762454707173633
3029,0.14923151689342373,0.31954622,-0.17031470579334385
3030,0.14237361258648812,0.7284324,-0.5860588043294055
3031,0.13096879843398934,0.46124595,-0.3302771556027233
3032,0.10439216675131954,0.74983215,-0.6454399865689929
3033,0.14764864671703667,0.74403167,-0.5963830209923139
3034,0.13944136736970056,0.6489873,-0.5095459258737076
3035,0.12878910774114824,0.6088501,-0.48006101375695964
3036,2.6044884862187314,1.0544574,1.5500310601475644
3037,0.09667040854076199,1.3241237,-1.227453331655466
3038,0.12121526633343663,2.193198,-2.0719826992885118
3039,0.5151668026190134,1.1042436,-0.5890768335122732
3040,1.1957921008772854,0.86603075,0.3297613482184414
3043,0.12181984910192147,1.2280505,-1.1062306212502513
3044,0.6490922922797165,0.39983281,0.24925947734784704
3045,0.06853781283517474,0.7868583,-0.7183205074010313
3046,0.3631559388827434,1.1110843,-0.7479284031201252
3047,1.0860839274941754,0.39772022,0.6883637097894024
3048,0.3164526674079453,0.5085946,-0.1921419051361526
3049,0.5460264493328272,0.51557547,0.03045098079263553
3050,0.32617012678236884,0.4270558,-0.10088567913918572
3051,0.18865690359391943,0.5137916,-0.32513471713743436
3052,0.13855927478029384,0.40297636,-0.26441708911702977
3053,0.14811683196049746,0.9075801,-0.7594632456876653
3054,0.09579896887017221,0.8603638,-0.7645648125820067
3055,0.19460181388587863,0.44409785,-0.24949603286056607
3056,0.14699430745885472,0.5081792,-0.3611848803158035
3057,1.7664805781507413,0.6676823,1.0987982880735319
3058,0.38834722731559096,0.66196036,-0.27361313607247056
3059,1.3569999522959815,1.024286,0.332713920572959
3060,1.112273822692794,0.28730965,0.8249641760863486
3061,0.5926291224619159,0.5776157,0.015013444151521615
3801,6.560096403767778,1.037109,5.522987386395647
