plot_id,median_chm_actual,median_chm_predicted,residual
2474,0.08777777850627899,0.23751748,-0.14973969757556915
2475,0.10833333432674408,0.32837105,-0.22003771364688873
2476,0.0860000029206276,0.83612764,-0.7501276358962059
2477,0.0855555608868599,0.36271903,-0.27716346830129623
2478,0.10633333772420883,0.23690508,-0.13057174533605576
2479,0.10199999809265137,0.26055443,-0.15855443477630615
3731,0.06400000303983688,0.18995367,-0.12595366686582565
3732,0.058000002056360245,0.20383438,-0.14583438262343407
3733,0.07000000029802322,0.2194706,-0.14947060495615005
3734,0.09233333170413971,0.20209844,-0.10976511240005493
3735,0.07511110603809357,0.1930852,-0.11797408759593964
3737,0.07577777653932571,0.8694086,-0.7936308309435844
3738,0.12577778100967407,0.20217548,-0.07639770209789276
3739,0.070333331823349,0.21410163,-0.1437682956457138
3740,0.0573333315551281,0.17968546,-0.12235212698578835
3741,0.06422222405672073,0.19331667,-0.1290944442152977
2441,0.10500000417232513,0.20569292,-0.10069291293621063
2442,0.11299999803304672,0.16149873,-0.0484987273812294
2443,0.1589999943971634,0.2078198,-0.04881981015205383
2444,0.07233332842588425,0.23512462,-0.16279128938913345
2445,0.11366666853427887,0.18582092,-0.07215425372123718
2446,0.14588889479637146,0.2131568,-0.06726790964603424
1331,0.060777775943279266,0.11868827,-0.0579104945063591
1332,0.0689999982714653,0.38855737,-0.3195573762059212
1333,0.06088889017701149,0.51584023,-0.45495134219527245
1334,0.06977777928113937,0.14186831,-0.0720905289053917
1335,0.07800000160932541,0.289271,-0.2112709954380989
1336,0.058666665107011795,0.16198875,-0.10332208499312401
1586,0.08677777647972107,0.25510147,-0.16832369565963745
1587,0.10533333569765091,0.16948026,-0.06414692848920822
1588,0.057999998331069946,0.16438006,-0.10638006031513214
1589,0.05966666713356972,0.19762047,-0.13795379921793938
1590,0.08299999684095383,0.19580586,-0.11280586570501328
1591,0.08966666460037231,0.25923008,-0.1695634126663208
1592,0.08316666632890701,0.16974324,-0.08657657355070114
1601,0.07900000363588333,0.24629839,-0.16729838401079178
1602,0.1080000028014183,0.26245323,-0.15445322543382645
1603,0.07199999690055847,0.18930067,-0.11730067431926727
1604,0.052000001072883606,0.5463652,-0.4943652004003525
1605,0.05900000035762787,1.9294055,-1.870405450463295
1606,0.10355555266141891,0.205198,-0.10164245218038559
1607,0.09133332967758179,0.25544837,-0.1641150414943695
2431,0.07133333384990692,0.21998748,-0.14865414798259735
2432,0.8019999861717224,0.365398,0.43660199642181396
2433,1.4913333654403687,0.1978448,1.2934885621070862
2434,4.932000160217285,0.5193312,4.412668943405151
2435,0.07477778196334839,0.13096575,-0.05618797242641449
2436,0.07866667211055756,0.2305981,-0.15193143486976624
2437,0.12999999523162842,0.32580924,-0.1958092451095581
2438,0.07366666197776794,0.4619619,-0.3882952332496643
2439,0.06033333018422127,0.19187635,-0.13154302164912224
2440,0.06922222673892975,0.18166262,-0.11244039237499237
3350,0.06844444572925568,0.23311938,-0.16467493772506714
3351,0.09399999678134918,0.31790316,-0.22390316426753998
3352,0.09600000083446503,2.3116262,-2.2156261950731277
3353,0.08900000154972076,0.21728483,-0.12828482687473297
3354,0.08255555480718613,0.18813275,-0.10557719320058823
3360,0.07588888704776764,0.26123446,-0.1853455752134323
3361,0.0676666647195816,0.4167957,-0.3491290360689163
3362,0.108444444835186,0.350756,-0.24231154471635818
3363,0.09000000357627869,0.21354055,-0.12354055047035217
3364,0.08233333379030228,0.23148148,-0.1491481438279152
3022,0.07900000363588333,0.20796768,-0.12896768003702164
3023,0.06599999964237213,0.2370921,-0.17109209299087524
3024,0.05999999865889549,0.23218316,-0.17218315973877907
3025,0.06772222369909286,0.22508353,-0.15736130625009537
3026,0.13733333349227905,0.17489599,-0.03756265342235565
3027,0.15299999713897705,0.20303531,-0.05003531277179718
3028,0.1492222249507904,0.16284268,-0.013620451092720032
3029,0.1362222135066986,0.15315868,-0.016936466097831726
3030,0.13677777349948883,0.18446958,-0.04769180715084076
3031,0.12299999594688416,0.15342006,-0.03042006492614746
3032,0.09733333438634872,0.16072945,-0.06339611858129501
3033,0.08922222256660461,0.20098153,-0.11175930500030518
3034,0.13699999451637268,0.2869042,-0.14990419149398804
3035,0.12122222781181335,0.17522125,-0.05399902164936066
3036,0.08399999886751175,0.2387308,-0.15473080426454544
3037,0.08766666799783707,0.18367487,-0.09600820392370224
3038,0.08444444835186005,0.49561888,-0.4111744314432144
3039,0.09122221916913986,0.2413229,-0.1501006856560707
3040,0.08399999886751175,0.3191554,-0.2351553961634636
3043,0.07733333110809326,0.19694927,-0.11961594223976135
3044,0.06400000303983688,0.16742983,-0.10342983156442642
3045,0.05700000002980232,0.198248,-0.14124799892306328
3046,0.08100000023841858,0.19115278,-0.11015278100967407
3047,0.1523333340883255,0.19568896,-0.04335562884807587
3048,0.13433334231376648,0.16210595,-0.027772605419158936
3049,0.13433332741260529,0.15654518,-0.022211849689483643
3050,0.12833333015441895,0.1784342,-0.050100862979888916
3051,0.13433332741260529,0.1640145,-0.02968117594718933
3052,0.13255555927753448,0.16656291,-0.03400735557079315
3053,0.09600000083446503,0.2115687,-0.11556869745254517
3054,0.09000000357627869,0.18775377,-0.09775376319885254
3055,0.16099999845027924,0.163554,-0.002553999423980713
3056,0.13866667449474335,0.16767313,-0.02900645136833191
3057,0.09433333575725555,0.25082242,-0.15648908913135529
3058,0.11299999803304672,0.21017915,-0.09717915207147598
3059,0.09033333510160446,0.28549924,-0.19516590982675552
3060,0.09566666930913925,0.19669926,-0.10103259235620499
