threshold,youden_j,gmean
0.2758163799012939,0.33311932168498504,0.6360811365174364
0.2752113540675945,0.33152442535324667,0.6349947460805667
0.27518888487542936,0.33471931353216033,0.6361652443017362
0.2739111348164003,0.329934624536945,0.6328888349947458
0.2738436899478636,0.3331295127158588,0.6340511662494284
0.27043569984541227,0.3235601347254281,0.6274347991119691
0.2697142294594877,0.3267550229043419,0.6285828966853214
0.2686188246341287,0.3187805412456497,0.6230052984179234
0.268435699012384,0.32197542942456336,0.6241411339979556
0.2564292489349782,0.29326729545327157,0.6035970126962004
0.25631284366946794,0.29646218363218535,0.6046934659390342
0.2553071376781787,0.29167749463697,0.6011947279938825
0.25457327809704755,0.29806727099479746,0.6033690379048187
0.25406927903392773,0.2948774783313206,0.6010167130116184
0.2523455421988222,0.2980723665102344,0.6020967079761277
0.2522616368576548,0.2964774701784959,0.6009149664876099
0.25140799248627477,0.2996723583574096,0.6019909117833664
0.2505912147661654,0.2964825656939327,0.5996161849259282
0.2503401039560889,0.2996774538728465,0.6006859737959717
0.2477329932538882,0.29808255754110813,0.5994929518163294
0.24650268217327143,0.3012774457200219,0.6005587179053425
0.24600399609281312,0.2996825493882834,0.5993611918525532
0.24561390737901648,0.3028774375671971,0.6004229485605369
0.22895022969668802,0.2614101329419978,0.5683440107660885
0.22655500539980133,0.2677999092998252,0.570348757769664
0.22405466270283592,0.2630152203046099,0.566516583862185
0.22382649532337248,0.26621010848352367,0.5675096022997558
0.2235142688826754,0.2646152121517852,0.5662241881865202
0.22334037158636577,0.26781010033069896,0.5672132268235588
0.2207054564375602,0.2582407223402684,0.5594250326016116
0.22036730969842505,0.26143561051918207,0.5603987931864264
0.21897051094995998,0.2598407141874436,0.5590879170210944
0.2176297260038946,0.26303560236635737,0.5600577146571933
0.21696655552460642,0.25825091337114203,0.5560996600100355
0.21683289481415946,0.2614458015500558,0.557060939310071
0.21213027301940215,0.2566611125548405,0.5530676194417341
0.2109580208228784,0.25985600073375414,0.554020363678428
0.20904992133775874,0.2550713117385389,0.5499910711947926
0.20799107220769286,0.2582661999174527,0.5509352625700371
0.2046674417892861,0.24869682192702203,0.5427728074413178
0.20443874089765743,0.2518917101059357,0.543701418569263
0.198211391540295,0.24072743578376665,0.534004054659907
0.1974407327624839,0.2471172121415942,0.535823494529778
0.1884092823045807,0.22957335249247146,0.5201652330726068
0.1883429095581045,0.23276824067138513,0.5210461231754007
0.18162258076573984,0.21841417368573912,0.5078529406750629
0.1810703970521181,0.2216090618646529,0.5087100770497993
0.1798275325150409,0.21841926920117605,0.5057264144994955
0.17970070376077607,0.22161415738008983,0.5065770903143425
0.17807617740855097,0.2168294683848745,0.5020607111005492
0.17520431945584597,0.22002435656378816,0.5029023893294886
0.17356919015546118,0.21364477123683445,0.4968063775061862
0.17206886695685136,0.2200345475946619,0.49846516802316604
0.1711933793507762,0.21843965126292342,0.49692431373989643
0.1707286295219444,0.2216345394418372,0.49774908495265174
0.16515689919184817,0.20568557612445282,0.48204325008433924
0.16460895068019765,0.2088804643033666,0.48284067536076464
0.15841943690426166,0.2009059826446744,0.47477932968484454
0.15784101941522916,0.20410087082358808,0.47556214856711676
0.14683937098745997,0.18177232217925,0.45218673515537716
0.14575512695240475,0.18496721035816377,0.4529298527235153
0.14208257000013252,0.17380293603599473,0.44075676515561346
0.1406911319641048,0.1769978242149085,0.4414787259427668
0.12711133249390433,0.14988458657535508,0.410361540787489
0.12589583468736862,0.15307947475426875,0.41103151925936693
0.09850361482852635,0.11480196279254629,0.3624957269897802
0.09813499692088773,0.11799685097146007,0.3630856309227148
0.09664167182571379,0.11480705830798321,0.35873714314723204
0.09638535175996354,0.11800194648689688,0.35931903670590637
0.08279404393804925,0.09088870884734335,0.3199115933338673
0.08111904806217349,0.0972784852051709,0.3209452360702773
0.06029846002936158,0.06059586957518692,0.2579876404720152
0.05964739780655267,0.06379075775410059,0.25840207871583787
0.051399899587823566,0.05262648343193155,0.23588774569815
0.050997861956666404,0.05582137161084533,0.2362654685112603
0.006261078468817141,0.0,0.0
