plot_id,true_label,prob_class_1,thresholded_label,thresholded_misclassified
940,0,0.6282522297598934,1,1
4837,1,0.5858213134520883,1,0
4223,0,0.4261972169131397,1,1
3101,1,0.3710655913314773,0,1
2376,0,0.14385699086679538,0,0
2212,1,0.31988431312215654,0,1
2719,0,0.40628054052516793,1,1
3114,0,0.6900308986497683,1,1
4265,0,0.14831392626748113,0,0
3297,1,0.3980035914921858,1,0
2312,0,0.0441257588834391,0,0
3863,0,0.3506689910523949,0,0
2644,0,0.42378900192780977,1,1
3183,0,0.04544003837584332,0,0
4759,0,0.6685018898082138,1,1
2125,0,0.6472439160102041,1,1
2869,1,0.5163187575571127,1,0
3769,1,0.6411571224256823,1,0
4076,0,0.5880726408120659,1,1
1318,0,0.2959681366250496,0,0
510,0,0.09213951878556764,0,0
2528,1,0.6497729545851535,1,0
1738,0,0.3856305454428223,0,0
4203,0,0.2505912147661654,0,0
1360,0,0.3359630482898671,0,0
2048,0,0.19878351580577647,0,0
2720,0,0.5792655282580685,1,1
2493,1,0.7411078983988496,1,0
2867,1,0.25631284366946794,0,1
179,1,0.6199290363715958,1,0
119,0,0.3496744576918729,0,0
3603,0,0.2408365079419391,0,0
1964,1,0.5948124136380784,1,0
2865,0,0.4605655332818129,1,1
3658,1,0.6328693253562847,1,0
3653,1,0.4066506847248172,1,0
2438,1,0.1707286295219444,0,1
4283,0,0.268222095958883,0,0
3803,0,0.5861170493185287,1,1
2736,1,0.1974407327624839,0,1
2401,1,0.19798323065864187,0,1
2870,0,0.5774232838081611,1,1
3377,1,0.30907827222617174,0,1
4129,0,0.2596713718234561,0,0
686,0,0.3420671850953413,0,0
4768,0,0.5586974021359211,1,1
2571,1,0.4817648275304292,1,0
902,0,0.4143672003465118,1,1
1406,0,0.3886270131523956,0,0
3760,1,0.8173711919397372,1,0
3077,0,0.49746525263030805,1,1
602,0,0.3950468942613771,0,0
4376,0,0.31374795059668015,0,0
2170,0,0.3297285517608129,0,0
3140,1,0.6091814276298719,1,0
621,0,0.028240911855392056,0,0
1989,0,0.26831100100376193,0,0
2555,1,0.5490170810305858,1,0
3539,1,0.9007827006019452,1,0
1109,0,0.4701238699410099,1,1
4860,0,0.4402959786930304,1,1
2952,1,0.38681127042281477,0,1
1846,0,0.46696589493502655,1,1
1050,0,0.2335566186841324,0,0
2348,0,0.3707522605612637,0,0
4581,0,0.547881020317815,1,1
4726,0,0.2682602565403226,0,0
2975,1,0.6608482486252368,1,0
258,0,0.29031208478071235,0,0
3815,0,0.3132702809181687,0,0
2083,0,0.25406927903392773,0,0
765,0,0.12188293290457303,0,0
1892,0,0.4292778668302971,1,1
2275,0,0.20513525007881286,0,0
2461,0,0.7011229172725789,1,1
4323,0,0.2207054564375602,0,0
4780,1,0.14575512695240475,0,1
2240,0,0.3503102816698822,0,0
2377,0,0.0641293242201412,0,0
618,0,0.09850361482852635,0,0
446,1,0.3757895024571039,0,1
1011,0,0.4064443364247602,1,1
3227,0,0.8329191233486373,1,1
4139,1,0.3100851623731724,0,1
4288,0,0.07444072976120987,0,0
4593,0,0.08880041016699818,0,0
3373,0,0.630895200608501,1,1
1527,0,0.23178116150737216,0,0
1949,1,0.33784736254544623,0,1
3588,0,0.367230079362111,0,0
4275,0,0.4658733375957381,1,1
131,0,0.07654183586183329,0,0
856,0,0.3841132491481559,0,0
2332,1,0.46903786959863814,1,0
4087,1,0.40385862223102315,1,0
3597,0,0.4285901468255778,1,1
173,1,0.5331078290819421,1,0
972,1,0.3486699403743048,0,1
4055,0,0.2513120565924847,0,0
3078,1,0.7344174891820995,1,0
1739,0,0.17356919015546118,0,0
4825,0,0.23405213190917143,0,0
2213,0,0.33628456691293496,0,0
3218,0,0.14906531452416177,0,0
3645,1,0.5663821146416822,1,0
2122,1,0.3484538683833355,0,1
3867,0,0.3506438482579168,0,0
3895,0,0.25563424006936974,0,0
2027,0,0.08737001695393455,0,0
3840,0,0.31546647335993033,0,0
1767,0,0.37892991512672114,0,0
4127,0,0.2691529713535725,0,0
1004,0,0.23270092207900153,0,0
2883,1,0.3198868185797439,0,1
3481,1,0.7454157781080653,1,0
1264,0,0.08624912279597537,0,0
463,0,0.24088648960970835,0,0
904,0,0.27043569984541227,0,0
500,0,0.2696648641936045,0,0
3810,0,0.29531223236945436,0,0
525,0,0.16586761750355572,0,0
2917,1,0.25457327809704755,0,1
4220,1,0.4305202096308758,1,0
96,1,0.7634267427062567,1,0
2168,0,0.03876049312854746,0,0
771,0,0.2695793687524181,0,0
4758,0,0.19649913415737053,0,0
485,0,0.6834054075941092,1,1
699,0,0.5443064412615091,1,1
195,0,0.48572737071223654,1,1
3631,0,0.4476869738810732,1,1
944,1,0.3341903142054908,0,1
4149,0,0.049827806421532665,0,0
