threshold,youden_j,gmean
inf,0.0,0.0
0.83860326,0.0009025270758122744,0.030042088406305484
0.8313254,0.0036101083032490976,0.06008417681261097
0.81941104,0.003292244349021507,0.06007462675663193
0.81212,0.005999825576458329,0.07947126125153743
0.81127125,0.005681961622230739,0.0794586257063027
0.80136925,0.006584488698043014,0.0849448439476838
0.78943026,0.0062666247438154235,0.0849313338332528
0.7714728,0.008974205971252248,0.09959081667857844
0.76539105,0.008656342017024657,0.09957497214476112
0.7349677,0.017681612775147397,0.13758259556625643
0.73174447,0.017045884866692215,0.13753880037317923
0.726147,0.017948411942504496,0.14077545027082966
0.72160083,0.0176305479882769,0.14075303201282133
0.714507,0.018533075064089174,0.14391641647442022
0.7135154,0.018215211109861587,0.14389349072095348
0.7123984,0.020020265261486137,0.15001933452153368
0.7121226,0.019702401307258546,0.14999542896253856
0.7064962,0.023312509610507643,0.16155002105602123
0.7061627,0.022994645656280052,0.16152426987692148
0.70153576,0.023897172732092326,0.16428556852880805
0.70038766,0.023579308777864735,0.16425937295046583
0.70026815,0.024481835853677008,0.1669745878534103
0.69917685,0.024163971899449417,0.1669479550136439
0.6985824,0.025066498975261694,0.16961929191323893
0.69686836,0.024748635021034103,0.169592228603627
0.68275315,0.03287137870334457,0.19196536830511088
0.6820892,0.03255351474911698,0.19193472982940618
0.6741734,0.0352610959765538,0.1988327758380623
0.66843665,0.034943232022326215,0.1988010311622253
0.66800135,0.03584575909813849,0.20104744180068448
0.6647424,0.0355278951439109,0.20101533328945193
0.66450346,0.036430422219723174,0.20323656462378975
0.66316223,0.0354768303570404,0.20313914355981216
0.6621962,0.03637935743285267,0.20533530623433727
0.66182184,0.036061493478625084,0.20530247097287613
0.6523433,0.04057412885768646,0.2159468728278289
0.65101653,0.04025626490345886,0.21591232961832568
0.648595,0.04296384613089568,0.2220532409506042
0.64317566,0.042010254268212914,0.2219466298021285
0.6431212,0.04291278134402519,0.22395523752869143
0.64262587,0.04259491738979759,0.2239193673855081
0.6420676,0.044399971541422154,0.22788284972918638
0.6417278,0.043764243632966965,0.2278098220555505
0.6333552,0.04737435193621606,0.23553437158749937
0.6316333,0.04705648798198847,0.23549661056575974
0.630463,0.048861542133613024,0.23926479559972713
0.6304506,0.04854367817938544,0.23922642421056214
0.6301618,0.050348732331009984,0.24293558221129258
0.6297612,0.05003086837678239,0.24289660963027482
0.62879914,0.05273844960421921,0.2483556420197829
0.62701565,0.05210272169576403,0.2482759258752098
0.62329185,0.05661535707482541,0.2571141182748151
0.6178485,0.05566176521214264,0.2569902376999174
0.6163726,0.05656429228795491,0.2587208312447865
0.6153691,0.05592856437949973,0.25863765463718935
0.6102899,0.056831091455312004,0.26035619616500205
0.60990846,0.05651322750108441,0.2603143214246966
0.6078224,0.058318281652708956,0.26371726744321483
0.6060604,0.05768255374425378,0.2636324026727332
0.6032339,0.061292662047502874,0.2703076970976387
0.6008465,0.06097479809327528,0.2702641797992648
0.59671307,0.06277985224489983,0.2735402288632048
0.5944691,0.062144124336444645,0.2734521179803059
0.5929842,0.06485170556388148,0.27829235424084525
0.59032416,0.0638981137011987,0.27815779430667953
0.58959776,0.06660569492863552,0.28291297285053574
0.58903617,0.06628783097440794,0.2828673380453593
0.5880736,0.06719035805022021,0.28443448210422634
0.5837851,0.06591890223330985,0.284250857500127
0.583624,0.06682142930912212,0.28580840810460584
0.5829625,0.06618570140066694,0.2857160479767767
0.5765976,0.06889328262810376,0.2903370924420634
0.57586294,0.06857541867387618,0.29029015410331316
0.5725285,0.07308805405293756,0.29783141393346274
0.5725011,0.07277019009870996,0.2977832484259215
0.5706384,0.0781853525535836,0.3065866187974937
0.5702753,0.07786748859935601,0.3065370213501422
0.5700703,0.07877001567516828,0.3079795564770872
0.568236,0.07749855985825792,0.3077801524053721
0.5681303,0.07840108693407019,0.3092150326891942
0.5664907,0.07744749507138743,0.30906469719727314
0.5628363,0.08376518460207336,0.3189234424441895
0.55951065,0.08344732064784575,0.31887171534265
