threshold,youden_j,gmean
inf,0.0,0.0
0.8679652,0.003194888178913738,0.056523341894422145
0.8559335,0.0015999918471753009,0.0564782494724905
0.8528172,0.0047948800260890385,0.07987230638308716
0.8259847,0.0031999836943506017,0.0798084851133012
0.8143036,0.006394871873264339,0.09774503283604763
0.8138248,0.004799975541525903,0.09766680550632051
0.77489084,0.030359080972835805,0.18701769423943448
0.7724967,0.028764184641097368,0.18686778023198408
0.7632656,0.04154373735675232,0.21821455441261067
0.760002,0.039948841025013886,0.2180393520122945
0.7476162,0.05272839374066884,0.24539519439642443
0.7469804,0.051133497408930396,0.24519785202884328
0.7464926,0.054328385587844134,0.2515676881593721
0.7427455,0.0527334892561057,0.2513650560780352
0.72669446,0.08148748286632934,0.30268360965670904
0.70724905,0.07670279387111403,0.30195042260577787
0.70479167,0.07989768205002777,0.3071123422077871
0.69645154,0.07670788938655089,0.3066141872290666
0.69411916,0.08309766574437837,0.31666977089309273
0.6914912,0.08150276941263992,0.3164122110530884
0.69072545,0.08469765759155368,0.32131811928638365
0.68999505,0.08310276125981524,0.3210563529543095
0.6669999,0.11505164304895263,0.3664869593864134
0.66612107,0.11345674671721419,0.3661879083701611
0.65402645,0.12623629943286913,0.3828412282212517
0.6507133,0.12304650676939227,0.382215158745557
0.64671594,0.126241394948306,0.3862598762379784
0.6441094,0.12464649861656756,0.38594313991883433
0.63635045,0.15020560404787744,0.4168662356905514
0.6344275,0.1470158113844006,0.4161811633530302
0.63290185,0.15021069956331434,0.4198806242255745
0.6328704,0.1486158032315759,0.4195346162358439
0.6328649,0.1518106914104896,0.42319874358851356
0.6316226,0.15021579507875119,0.4228494255400595
0.6303717,0.15660557143657866,0.4300781444786096
0.6279607,0.15341577877310178,0.4293666830411276
0.62493,0.16619533148875673,0.44344800342256147
0.62486994,0.1646004351570183,0.44308014935392537
0.617284,0.180574876051587,0.46006251772607765
0.61443865,0.17419529072463324,0.45853152340475245
0.6141562,0.17739017890354697,0.4618422633184708
0.6141388,0.17579528257180854,0.46145594600844314
0.61344385,0.1789901707507223,0.4647403714143576
0.6108567,0.17739527441898387,0.4643509784918491
0.6099398,0.18378505077681134,0.4708457131875362
0.60665834,0.17581056911811915,0.4688665295077313
0.6053697,0.18539523365486035,0.4784037744021091
0.6048661,0.1838003373231219,0.4779988621210122
0.6006856,0.19338500185986313,0.48734174304304345
0.600573,0.1917901055281247,0.48692856641679955
0.59579855,0.20137477006486593,0.4960879000435893
0.59542894,0.1997798737331275,0.49566659389536777
0.58083576,0.22853386734335113,0.5221597839701175
0.57822657,0.2237491783481358,0.5208260403258038
0.57694083,0.22694406652704951,0.5236799030056637
0.57484895,0.22375427386357266,0.5227839572630728
0.57430035,0.22694916204248639,0.5256174954007239
0.5731741,0.22216447304727108,0.5242633905437657
0.57023984,0.22855424940509858,0.529870645130684
0.56932604,0.22695935307336013,0.5294136630317593
0.5682939,0.23015424125227385,0.5321927564733002
0.5682467,0.22855934492053542,0.5317329786280991
0.56732386,0.23175423309944915,0.5344952464552121
0.5669035,0.23015933676771072,0.534032680166525
0.5620384,0.24932866584119318,0.5503013519229853
0.5601961,0.24773376950945475,0.5498242808736882
0.5596973,0.2509286576883685,0.552486883762775
0.5591871,0.24933376135663002,0.5520070861179847
0.55717134,0.262113314072285,0.5625224516668249
0.5561695,0.2605184177405465,0.562033088849824
0.5557327,0.266908194098374,0.5672132268235588
0.5553714,0.2653132977666356,0.5667189232640277
0.55268043,0.2748979623033768,0.5743949242650984
0.5487079,0.2733030659716384,0.5738934881815114
0.5383055,0.302057059581862,0.5963098600946646
0.53653514,0.3004621632501236,0.5957883821985966
0.5357745,0.3036570514290373,0.5982251546677643
0.5337054,0.3004672587655604,0.5971765558692018
0.53217643,0.30366214694447413,0.5995991887614405
0.5319724,0.3020672506127357,0.5990720684936048
0.52773297,0.3084570269705632,0.6038839696377806
0.5268438,0.3020774416436095,0.6017538608146228
0.5268313,0.30527232982252317,0.604137053748316
0.52537936,0.30367743349078474,0.6036012336395726
0.52442175,0.31006720984861225,0.6083354334847864
0.52234876,0.3084723135168738,0.6077949309938077
0.5208082,0.318056978053615,0.6148216954274793
0.5202994,0.31486718539013814,0.6137267316102404
0.51287085,0.34042629082144804,0.6320509554222181
0.51285565,0.33883139448970956,0.6314863720532518
0.5098603,0.35480583538427835,0.6426639897606002
0.50656414,0.35321093905253986,0.6420888988268428
0.5055116,0.3564058272314536,0.6442991941718053
0.5031937,0.35321603456797673,0.6431434996195432
0.5019657,0.3596058109258042,0.6475336086016432
0.50173604,0.35641601826232727,0.6463679305932144
0.50009626,0.35961090644124105,0.6485479298027071
0.49911407,0.3580160101095027,0.647962333358417
0.49761733,0.36440578646733013,0.6522965778880462
0.493774,0.35643130480863794,0.6493409823579778
0.49258325,0.3596261929875516,0.6514875699727701
0.48747215,0.3548415039923363,0.6497018537681842
0.48730633,0.3580363921712501,0.6518355273402225
0.48615628,0.3564414958395117,0.6512372385245379
0.48512495,0.3596363840184254,0.6533619986184687
0.48325,0.35485169502321007,0.6515579583635585
0.48187062,0.3612414713810375,0.65577520600399
0.47656903,0.3532669897223454,0.6527377871464326
0.47525963,0.35646187790125905,0.6548265534040145
0.47179025,0.34689249991082843,0.6511511648622421
0.47134542,0.3500873880897422,0.6532216030437088
0.47099409,0.3484924917580038,0.6526050652913814
0.46805546,0.35488226811583123,0.6567224882522071
0.46747124,0.3532873717840928,0.656101473940024
0.46665776,0.3564822599630066,0.658148597397986
0.46501127,0.3532924672995297,0.6569009212097864
0.46457654,0.35648735547844335,0.6589378281796063
0.4586246,0.3437281848245359,0.6539076948621118
0.45845166,0.34692307300344966,0.655922823506071
0.45601705,0.34532817667171123,0.6552893875075099
0.45432028,0.35491284120845246,0.661292163738951
0.4538329,0.353317944876714,0.660652306633394
0.45272732,0.3629026094134552,0.6665953256333933
0.45255235,0.36130771308171683,0.6659490866781481
0.45215318,0.3645026012606305,0.6679164442484139
0.45205835,0.362907704928892,0.6672676665875379
0.45204967,0.3661025931078058,0.6692273408997318
0.44977665,0.3581281114491136,0.665964389520346
0.44673893,0.36451788780694105,0.6698475967143083
0.4465666,0.3629229914752026,0.6691892696788833
0.4453891,0.3661178796541164,0.6711205558580993
0.44448137,0.364522983322378,0.6704596787348734
