plot_id,median_chm_actual,median_chm_predicted,residual
817,0.10166666656732559,0.15475336,-0.05308669060468674
2565,3.987666606903076,0.27964124,3.7080253660678864
4739,0.05700000002980232,0.1338464,-0.0768464021384716
2580,0.05933333560824394,0.2984068,-0.2390734739601612
745,0.14399999380111694,0.17597532,-0.03197532892227173
136,0.07800000160932541,0.20432296,-0.12632296234369278
1094,0.09966666996479034,0.17708494,-0.0774182677268982
4059,0.09600000083446503,0.25996754,-0.1639675348997116
2610,0.0949999988079071,0.17469087,-0.07969087362289429
2541,0.0811111107468605,0.32231852,-0.24120741337537766
176,0.1245555579662323,0.20521654,-0.08066098392009735
939,0.5149999856948853,0.20354564,0.31145434081554413
1301,0.08322222530841827,0.16040379,-0.07718156278133392
1375,0.07599999755620956,0.15793589,-0.08193589001893997
2505,0.0729999989271164,0.3430383,-0.27003829181194305
1037,0.08799999952316284,0.1787353,-0.0907353013753891
3229,0.7670000195503235,0.3098017,0.4571983218193054
480,0.08933333307504654,0.16477226,-0.07543892413377762
3401,0.0989999994635582,0.16768578,-0.06868577748537064
3178,0.07999999821186066,0.36628678,-0.28628678619861603
1473,0.15699999034404755,0.17201513,-0.015015140175819397
3698,0.10955555737018585,0.1789667,-0.06941114366054535
1986,0.0860000029206276,0.15148126,-0.06548125296831131
3969,0.07833333313465118,0.21149343,-0.13316009938716888
3342,0.11505559086799622,0.18557647,-0.07052087783813477
1505,0.1003333330154419,0.18570001,-0.08536668121814728
3494,0.09300000220537186,0.35005134,-0.25705134123563766
1822,0.16200000047683716,0.2684439,-0.10644391179084778
3543,0.9386667013168335,0.21921562,0.7194510847330093
2265,0.07800000160932541,0.18882726,-0.1108272597193718
555,8.58666706085205,0.86488634,7.721780717372894
2010,1.1743333339691162,0.23458415,0.9397491812705994
1619,0.06133333221077919,0.2436701,-0.18233677372336388
550,0.0788888931274414,0.60564107,-0.5267521739006042
3615,0.11211111396551132,0.78371346,-0.6716023460030556
1823,0.1428888887166977,0.17218415,-0.029295265674591064
4600,0.16833333671092987,0.20198807,-0.03365473449230194
332,0.09122222661972046,0.18311664,-0.09189441800117493
4122,0.058222223073244095,0.26145822,-0.20323599502444267
3621,0.07566666603088379,0.32203516,-0.24636849761009216
1331,0.060777775943279266,0.11292519,-0.052147410809993744
4526,0.07766667008399963,0.19867982,-0.12101314961910248
2184,0.06183333322405815,0.18594527,-0.12411193922162056
3049,0.13433332741260529,0.16305646,-0.028723135590553284
3369,0.09733333438634872,0.169407,-0.07207366079092026
503,0.10444444417953491,0.22370896,-0.11926451325416565
662,0.07744444161653519,0.37065637,-0.293211929500103
2834,0.09399999678134918,0.21123058,-0.11723057925701141
1564,0.0976666659116745,0.16220014,-0.06453347206115723
2971,0.11277777701616287,0.17072374,-0.05794595927000046
4332,0.1402222216129303,0.13024586,0.009976357221603394
3275,0.07566666603088379,0.21458532,-0.1389186531305313
1187,0.12300000339746475,0.13701786,-0.014017857611179352
1970,0.10733335465192795,0.18052833,-0.0731949731707573
4609,0.1223333328962326,0.17667641,-0.054343074560165405
3770,0.14711111783981323,0.33536395,-0.18825283646583557
58,0.06066666543483734,0.10828447,-0.04761780798435211
3489,0.07144444435834885,0.22647418,-0.15502973645925522
783,0.1720000058412552,0.18660672,-0.014606714248657227
2940,0.07733333110809326,0.87982404,-0.8024907112121582
690,0.10683333873748779,0.15943179,-0.05259844660758972
3501,0.27566665410995483,0.21831074,0.057355910539627075
146,0.0851111114025116,0.17905356,-0.09394244849681854
3113,0.0837777778506279,0.17854428,-0.09476650506258011
2388,0.07266666740179062,0.18560824,-0.11294157058000565
3346,0.0976666659116745,0.21527873,-0.11761206388473511
965,0.14838889241218567,0.20843284,-0.06004394590854645
1636,0.0833333358168602,0.28223783,-0.19890449196100235
2810,0.09277777373790741,0.25828278,-0.16550500690937042
1119,0.1214444488286972,0.50058895,-0.37914450466632843
741,0.11800006031990051,0.19633335,-0.0783332884311676
661,0.0873333290219307,0.19909269,-0.11175935715436935
532,0.08100000023841858,0.15820758,-0.07720758020877838
261,0.13066665828227997,0.17686622,-0.04619956016540527
3125,0.10233333706855774,0.19310476,-0.09077142179012299
1770,0.07800000160932541,0.35452387,-0.2765238657593727
3962,0.0963333323597908,0.14274977,-0.04641643911600113
2038,0.10133333504199982,0.15657444,-0.05524110794067383
932,0.11388888955116272,0.23017707,-0.1162881851196289
2146,0.06466666609048843,0.15133177,-0.08666510134935379
4234,0.09733333438634872,0.14335427,-0.046020932495594025
180,0.07400000095367432,0.2455359,-0.1715358942747116
1128,0.12200000137090683,0.27419958,-0.15219957381486893
1287,0.07199999690055847,0.15517968,-0.08317968249320984
2760,0.08166667073965073,0.21799424,-0.1363275721669197
4821,0.1420000046491623,0.19096488,-0.04896487295627594
3259,0.06744444370269775,0.167598,-0.10015355050563812
2561,0.5600556135177612,0.22464623,0.33540938794612885
2457,0.08399999886751175,0.18551844,-0.10151844471693039
247,1.2584444284439087,0.61786693,0.640577495098114
1868,0.1133333295583725,0.20568216,-0.09234882891178131
2020,0.09222222119569778,0.18427753,-0.0920553132891655
2805,0.08133333176374435,0.21343882,-0.1321054920554161
533,0.07799999415874481,0.24063812,-0.1626381278038025
522,0.06622222065925598,0.27881408,-0.21259185671806335
2995,0.0734444409608841,0.20697889,-0.13353444635868073
326,0.0842222273349762,0.16452444,-0.08030220866203308
4501,0.265666663646698,0.1759768,0.08968986570835114
2136,0.16033333539962769,0.19696687,-0.03663353621959686
2046,0.1137777790427208,0.18389313,-0.0701153501868248
