threshold,youden_j,gmean
inf,0.0,0.0
0.9985968968868336,0.0009025270758122744,0.030042088406305484
0.9533145258878676,0.0018050541516245488,0.042485928866208736
0.9411097198131476,0.0011693262431693675,0.0424724219738419
0.9246470831988001,0.0029743803947939163,0.060065075182240274
0.904011795398634,0.002338652486338735,0.060045967475320566
0.8983926968059349,0.004143706637963283,0.07354099071314502
0.8902888693489693,0.003825842683735693,0.0735292868870642
0.8498815959530022,0.010143532214421614,0.10823217974302782
0.8472870271333716,0.009507804305966433,0.10819771638289825
0.8283600887928383,0.015825493836652355,0.13420275034711238
0.8257275821840703,0.015507629882424762,0.13418137197177207
0.81749122721427,0.017312684034049314,0.14073061018360494
0.8140975914325348,0.016994820079821723,0.14070818478147332
0.8114688993226997,0.017897347155633996,0.14387056131427123
0.8100519083853477,0.017579483201406405,0.14384762825262648
0.8024044922045691,0.019384537353030955,0.14997151959298163
0.7896068500698697,0.018430945490348183,0.14989976860270476
0.7855712403479355,0.02023599964197273,0.15578040915762156
0.7852964944648028,0.01991813568774514,0.1557555459527457
0.7852259486625687,0.020820662763557412,0.15861368427502887
0.7821110457966405,0.02050279880932982,0.15858836078412347
0.7785642888737369,0.023210380036766644,0.16686803099006697
0.7734708677240024,0.022256788174083872,0.16678806866729481
0.7726792380877014,0.023159315249896152,0.1694568472229035
0.7718788147616042,0.022841451295668558,0.1694297579657209
0.7702030733150684,0.02374397837148083,0.1720567325752115
0.7680147971074716,0.023108250463025653,0.17200170083461458
0.7641681372347687,0.024010777538837926,0.17458833772186821
0.7593473544184038,0.023692913584610335,0.17456040135274437
0.7577400512243391,0.026400494812047162,0.18209882155964222
0.7488152204335689,0.0251290389951368,0.18198220366643925
0.748463242608169,0.026031566070949072,0.1844250271130593
0.7448892210688358,0.025077974208266303,0.18433633991047324
0.7446144751857031,0.025980501284078576,0.18674606754487083
0.7443929173233744,0.025662637329850982,0.18671610908353348
0.739521054035969,0.032882853936349175,0.20497382906060113
0.7391605121189354,0.032247126027893994,0.20490803742704605
0.7385404745504363,0.03314965310370627,0.2070764368333884
0.7367768295202365,0.032513925195251085,0.2070099276179798
0.7348413628240721,0.03431897934687564,0.2112786226477207
0.733666089689308,0.03400111539264805,0.2112446741261474
0.7324988523301035,0.0358061695442726,0.21542814310235486
0.7309155930575018,0.035170441635817416,0.21535888473596046
0.7306494112660027,0.03607296871162969,0.2174197822646314
0.7302030733150686,0.035755104757402095,0.21738481326042217
0.7289457783061031,0.03665763183321437,0.2194260299980987
0.7246144751857032,0.03633976787898678,0.21939072696030318
0.7213466807767692,0.03994987618223588,0.22737116345460662
0.7182895429906043,0.03899628431955311,0.22726136650810538
0.7181179509228024,0.039898811395365386,0.22921214363180856
0.7149597668710698,0.03862735557845502,0.22906440778427725
0.7132666676431039,0.039529882654267295,0.230997475032561
0.7126792380877015,0.0392120187000397,0.23096021437016317
0.7082742927589374,0.0428221270032888,0.23853468370456984
